task_id,oracle_length,oracle_bucket,true_long,short_risk,current_pass_risk,baseline_passed,baseline_failed_long,fold5,baseline_selected_len,baseline_best_len,baseline_best_long_len,baseline_best_score,baseline_best_long_score,baseline_long_ratio,baseline_raw_long_ratio,baseline_base_selected_length,baseline_final_selected_length,baseline_mean_top1_final,baseline_mean_gap_final,baseline_remaining_mask_ratio_final,baseline_best_long_minus_selected,baseline_selected_below_best_long,baseline_best_long_score_gap,baseline_long_ratio_gap_to_one,baseline_trace_steps,baseline_remaining_first,baseline_remaining_last,baseline_remaining_min,baseline_remaining_max,baseline_remaining_median,baseline_remaining_slope,baseline_remaining_late_slope,baseline_remaining_auc_norm,baseline_remaining_equal_transition_frac,baseline_late_remaining_plateau_steps,baseline_max_remaining_plateau_steps,baseline_last_remaining_decrease_step,baseline_confidence_first,baseline_confidence_last,baseline_confidence_min,baseline_confidence_max,baseline_confidence_median,baseline_confidence_slope,baseline_confidence_late_slope,baseline_gap_last,baseline_gap_min,baseline_gap_median,baseline_top1_last,baseline_top1_min,baseline_top1_median,baseline_final_remaining_ratio_by_selected,baseline_stop_reason,precision_len32_triggered,precision_len32_selected_len,precision_len32_primary_selected_len,precision_len32_rescue_len,precision_len32_final_source,precision_len32_primary_stop_reason,precision_len32_trace_top1_last,precision_len32_trace_top1_median,precision_len32_trace_confidence_max,precision_len32_trace_max_remaining_plateau_steps,precision_len32_combined_total_sec_including_probe,precision_len32_passed,precision_len32_pairwise,precision_len32_win,precision_len32_loss,missed_failed_long_precision_len32,triggered_rescue_failure_precision_len32,rescued_long_precision_len32,precision_len24_triggered,precision_len24_selected_len,precision_len24_primary_selected_len,precision_len24_rescue_len,precision_len24_final_source,precision_len24_primary_stop_reason,precision_len24_trace_top1_last,precision_len24_trace_top1_median,precision_len24_trace_confidence_max,precision_len24_trace_max_remaining_plateau_steps,precision_len24_combined_total_sec_including_probe,precision_len24_passed,precision_len24_pairwise,precision_len24_win,precision_len24_loss,missed_failed_long_precision_len24,triggered_rescue_failure_precision_len24,rescued_long_precision_len24,broad_len24_triggered,broad_len24_selected_len,broad_len24_primary_selected_len,broad_len24_rescue_len,broad_len24_final_source,broad_len24_primary_stop_reason,broad_len24_trace_top1_last,broad_len24_trace_top1_median,broad_len24_trace_confidence_max,broad_len24_trace_max_remaining_plateau_steps,broad_len24_combined_total_sec_including_probe,broad_len24_passed,broad_len24_pairwise,broad_len24_win,broad_len24_loss,missed_failed_long_broad_len24,triggered_rescue_failure_broad_len24,rescued_long_broad_len24
SingleLineInfilling/HumanEval/106/L8,15,13-16,False,False,True,True,False,1,15,15.0,15.0,1.1672374868391486,1.1672374868391486,1.0,1.0,15.0,15.0,0.984375,0.96875,0.3333333333333333,0.0,False,0.0,0.0,41,15.0,5.0,5.0,15.0,10.0,-0.25,-0.3333333333333333,0.6731707317073171,0.75,2,4,40,0.9921875,0.9921875,0.9921875,0.99609375,0.9921875,0.0,0.0,0.9765625,0.9765625,0.984375,0.984375,0.984375,0.9921875,0.3333333333333333,global_gap_early_commit,False,15,15,,primary,global_gap_early_commit,0.984375,0.9921875,0.99609375,4.0,4.295990694314241,True,tie_pass,False,False,False,False,False,False,15,15,,primary,global_gap_early_commit,0.984375,0.9921875,0.99609375,4.0,7.201712892390788,True,tie_pass,False,False,False,False,False,False,15,15,,primary,global_gap_early_commit,0.984375,0.9921875,0.99609375,4.0,4.326015115715563,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/106/L9,7,<=8,False,True,True,True,False,4,7,7.0,13.0,1.1238436146785018,0.8428850757659277,0.7500021041691393,0.72265625,7.0,7.0,1.0,1.0,0.5714285714285714,6.0,True,0.28095853891257405,0.24999789583086074,28,7.0,4.0,4.0,7.0,5.0,-0.1111111111111111,0.0,0.7704081632653061,0.8888888888888888,3,8,22,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,global_gap_early_commit,False,7,7,,primary,global_gap_early_commit,1.0,1.0,1.0,8.0,3.493857303634286,True,tie_pass,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,1.0,1.0,1.0,8.0,6.06233876477927,True,tie_pass,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,1.0,1.0,1.0,8.0,3.521736117079854,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/107/L0,10,9-12,False,False,True,True,False,2,10,10.0,15.0,1.1481536214968828,0.7582448241277934,0.6604036340879599,0.64453125,10.0,10.0,1.0,1.0,0.3,5.0,True,0.38990879736908945,0.3395963659120401,42,10.0,3.0,3.0,10.0,7.0,-0.17073170731707318,-0.3333333333333333,0.6666666666666666,0.8292682926829268,2,6,41,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,global_gap_early_commit,False,10,10,,primary,global_gap_early_commit,1.0,1.0,1.0,6.0,6.158195876516402,True,tie_pass,False,False,False,False,False,False,10,10,,primary,global_gap_early_commit,1.0,1.0,1.0,6.0,8.485331227071583,True,tie_pass,False,False,False,False,False,False,10,10,,primary,global_gap_early_commit,1.0,1.0,1.0,6.0,6.165628864429891,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/107/L1,13,13-16,False,False,True,True,False,3,13,13.0,13.0,1.0843602596340043,1.0843602596340043,1.0,1.0,13.0,13.0,1.0,0.99609375,0.3076923076923077,0.0,False,0.0,0.0,42,13.0,4.0,4.0,13.0,9.0,-0.21951219512195122,-0.3333333333333333,0.6648351648351648,0.7804878048780488,2,4,41,0.9296875,1.0,0.9296875,1.0,0.99609375,0.001714939024390244,0.0,0.99609375,0.91015625,0.9921875,0.99609375,0.9296875,0.99609375,0.3076923076923077,global_gap_early_commit,False,13,13,,primary,global_gap_early_commit,0.99609375,0.99609375,1.0,4.0,5.9941770592704415,True,tie_pass,False,False,False,False,False,False,13,13,,primary,global_gap_early_commit,0.99609375,0.99609375,1.0,4.0,7.805103899911046,True,tie_pass,False,False,False,False,False,False,13,13,,primary,global_gap_early_commit,0.99609375,0.99609375,1.0,4.0,6.011311177164316,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/107/L10,11,9-12,False,False,True,True,False,2,12,12.0,13.0,1.1517139469797235,1.1162532084467691,0.9692104635652392,0.9645669291338582,12.0,12.0,0.9609375,0.92578125,0.3333333333333333,1.0,True,0.035460738532954394,0.03078953643476079,40,12.0,4.0,4.0,12.0,8.0,-0.20512820512820512,-0.3333333333333333,0.6791666666666667,0.7948717948717948,2,5,39,0.9921875,0.98828125,0.98828125,0.9921875,0.98828125,-0.00010016025641025641,0.0,0.94140625,0.94140625,0.9609375,0.96875,0.96875,0.98046875,0.3333333333333333,global_gap_early_commit,False,12,12,,primary,global_gap_early_commit,0.96875,0.98046875,0.9921875,5.0,6.149430719204247,True,tie_pass,False,False,False,False,False,False,12,12,,primary,global_gap_early_commit,0.96875,0.98046875,0.9921875,5.0,7.586463923566043,True,tie_pass,False,False,False,False,False,False,12,12,,primary,global_gap_early_commit,0.96875,0.98046875,0.9921875,5.0,6.105030465871096,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/107/L11,18,17-24,True,False,True,True,False,2,19,3.0,16.0,0.8261378122460961,0.6412421091355652,0.776192663778652,0.702020202020202,3.0,19.0,0.92578125,0.85546875,0.3684210526315789,-3.0,False,0.18489570311053083,0.22380733622134796,40,19.0,7.0,7.0,19.0,13.0,-0.3076923076923077,-0.3333333333333333,0.6802631578947368,0.6923076923076923,2,3,38,0.59765625,0.95703125,0.59765625,0.984375,0.96875,0.00921474358974359,-0.001953125,0.85546875,0.380859375,0.92578125,0.92578125,0.59765625,0.9609375,0.3684210526315789,global_gap_early_commit,False,19,19,,primary,global_gap_early_commit,0.92578125,0.9609375,0.984375,3.0,6.700662818737328,True,tie_pass,False,False,False,False,False,False,19,19,,primary,global_gap_early_commit,0.92578125,0.9609375,0.984375,3.0,7.996866614557803,True,tie_pass,False,False,False,False,False,False,19,19,,primary,global_gap_early_commit,0.92578125,0.9609375,0.984375,3.0,6.698579710908234,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/107/L3,11,9-12,False,False,True,True,False,4,11,11.0,15.0,1.154738274773439,1.0293747915431861,0.8914355867741118,0.875,11.0,11.0,1.0,1.0,0.36363636363636365,4.0,True,0.12536348323025281,0.10856441322588817,40,11.0,4.0,4.0,11.0,7.5,-0.1794871794871795,-0.3333333333333333,0.6795454545454546,0.8205128205128205,2,5,37,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,global_gap_early_commit,False,11,11,,primary,global_gap_early_commit,1.0,1.0,1.0,5.0,6.0616464372724295,True,tie_pass,False,False,False,False,False,False,11,11,,primary,global_gap_early_commit,1.0,1.0,1.0,5.0,7.872560020536184,True,tie_pass,False,False,False,False,False,False,11,11,,primary,global_gap_early_commit,1.0,1.0,1.0,5.0,6.071808234788477,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/107/L4,11,9-12,False,False,True,True,False,4,10,10.0,16.0,1.1481536214968828,0.9272637693255297,0.8076129813679703,0.78515625,10.0,10.0,1.0,1.0,0.3,6.0,True,0.22088985217135315,0.19238701863202967,42,10.0,3.0,3.0,10.0,7.0,-0.17073170731707318,-0.3333333333333333,0.6666666666666666,0.8292682926829268,2,6,41,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,global_gap_early_commit,False,10,10,,primary,global_gap_early_commit,1.0,1.0,1.0,6.0,6.22620711941272,True,tie_pass,False,False,False,False,False,False,10,10,,primary,global_gap_early_commit,1.0,1.0,1.0,6.0,8.124190610833466,True,tie_pass,False,False,False,False,False,False,10,10,,primary,global_gap_early_commit,1.0,1.0,1.0,6.0,6.267054155468941,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/107/L6,13,13-16,False,False,True,True,False,1,13,13.0,13.0,1.1618145638935762,1.1618145638935762,1.0,0.99609375,13.0,13.0,1.0,0.99609375,0.3076923076923077,0.0,False,0.0,0.0,42,13.0,4.0,4.0,13.0,9.0,-0.21951219512195122,-0.3333333333333333,0.6648351648351648,0.7804878048780488,2,4,41,0.99609375,1.0,0.99609375,1.0,1.0,9.527439024390244e-05,0.0,0.99609375,0.9921875,0.99609375,1.0,0.99609375,0.99609375,0.3076923076923077,global_gap_early_commit,False,13,13,,primary,global_gap_early_commit,1.0,0.99609375,1.0,4.0,5.998117983341217,True,tie_pass,False,False,False,False,False,False,13,13,,primary,global_gap_early_commit,1.0,0.99609375,1.0,4.0,7.786114180460572,True,tie_pass,False,False,False,False,False,False,13,13,,primary,global_gap_early_commit,1.0,0.99609375,1.0,4.0,5.999458156526089,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/107/L7,17,17-24,True,False,False,False,True,2,10,10.0,20.0,1.0046344188097724,0.9865163552492421,0.9819655157923063,0.9419642857142857,10.0,10.0,0.98046875,0.96484375,0.3,10.0,True,0.018118063560530362,0.018034484207693713,42,10.0,3.0,3.0,10.0,7.0,-0.17073170731707318,-0.3333333333333333,0.6666666666666666,0.8292682926829268,2,6,41,0.875,0.99609375,0.875,0.99609375,0.98828125,0.0029535060975609756,0.0,0.98046875,0.74609375,0.96875,0.9921875,0.86328125,0.984375,0.3,global_gap_early_commit,False,10,10,,primary,global_gap_early_commit,0.9921875,0.984375,0.99609375,6.0,5.950670174323022,False,tie_fail,False,False,True,False,False,False,10,10,,primary,global_gap_early_commit,0.9921875,0.984375,0.99609375,6.0,7.756799564696848,False,tie_fail,False,False,True,False,False,False,10,10,,primary,global_gap_early_commit,0.9921875,0.984375,0.99609375,6.0,5.959764037281275,False,tie_fail,False,False,True,False,False
SingleLineInfilling/HumanEval/107/L8,11,9-12,False,False,True,True,False,2,11,11.0,14.0,1.154738274773439,1.0617339430132986,0.9194585181837954,0.90625,11.0,11.0,1.0,1.0,0.36363636363636365,3.0,True,0.09300433176014034,0.08054148181620457,40,11.0,4.0,4.0,11.0,7.5,-0.1794871794871795,-0.3333333333333333,0.6795454545454546,0.8205128205128205,2,5,37,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,global_gap_early_commit,False,11,11,,primary,global_gap_early_commit,1.0,1.0,1.0,5.0,6.059178552590311,True,tie_pass,False,False,False,False,False,False,11,11,,primary,global_gap_early_commit,1.0,1.0,1.0,5.0,7.666160267777741,True,tie_pass,False,False,False,False,False,False,11,11,,primary,global_gap_early_commit,1.0,1.0,1.0,5.0,6.025771509855986,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/107/L9,17,17-24,True,False,False,False,True,4,4,4.0,16.0,1.086734862526058,1.0702745994205118,0.9848534691642402,0.90625,4.0,4.0,1.0,1.0,0.5,12.0,True,0.016460263105546158,0.015146530835759786,28,4.0,2.0,2.0,4.0,3.0,-0.07407407407407407,0.0,0.7767857142857143,0.9259259259259259,3,14,23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,global_gap_early_commit,False,4,4,,primary,global_gap_early_commit,1.0,1.0,1.0,14.0,4.777325323782861,False,tie_fail,False,False,True,False,False,False,4,4,,primary,global_gap_early_commit,1.0,1.0,1.0,14.0,5.844592211768031,False,tie_fail,False,False,True,False,False,False,4,4,,primary,global_gap_early_commit,1.0,1.0,1.0,14.0,4.782546960748732,False,tie_fail,False,False,True,False,False
SingleLineInfilling/HumanEval/108/L0,7,<=8,False,True,True,True,False,3,7,7.0,14.0,1.1238436146785018,0.9976637912797376,0.8877247494662676,0.8515625,7.0,7.0,1.0,1.0,0.5714285714285714,7.0,True,0.1261798233987642,0.11227525053373244,28,7.0,4.0,4.0,7.0,5.0,-0.1111111111111111,0.0,0.7704081632653061,0.8888888888888888,3,8,22,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,global_gap_early_commit,False,7,7,,primary,global_gap_early_commit,1.0,1.0,1.0,8.0,3.565137656405568,True,tie_pass,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,1.0,1.0,1.0,8.0,3.6284587252885103,True,tie_pass,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,1.0,1.0,1.0,8.0,3.5713096391409636,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/108/L1,6,<=8,False,True,True,True,False,0,6,6.0,13.0,1.109147462958082,0.5285117231829601,0.47650266608682146,0.4549019607843137,6.0,6.0,0.99609375,0.99609375,0.5,7.0,True,0.5806357397751218,0.5234973339131785,28,6.0,3.0,3.0,6.0,5.0,-0.1111111111111111,-0.3333333333333333,0.7738095238095238,0.8888888888888888,2,10,26,0.99609375,1.0,0.99609375,1.0,0.99609375,0.00014467592592592592,0.0,0.99609375,0.9921875,0.99609375,0.99609375,0.99609375,0.99609375,0.5,global_gap_early_commit,False,6,6,,primary,global_gap_early_commit,0.99609375,0.99609375,1.0,10.0,3.76593887899071,True,tie_pass,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,0.99609375,0.99609375,1.0,10.0,3.791419632732868,True,tie_pass,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,0.99609375,0.99609375,1.0,10.0,3.7528185145929456,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/108/L2,20,17-24,True,False,False,False,True,1,14,14.0,14.0,1.1441098523850202,1.1441098523850202,1.0,1.0,14.0,14.0,0.9921875,0.984375,0.35714285714285715,0.0,False,0.0,0.0,40,14.0,5.0,5.0,14.0,9.5,-0.23076923076923078,-0.3333333333333333,0.6785714285714286,0.7692307692307693,2,4,38,0.9765625,0.99609375,0.9765625,0.99609375,0.9921875,0.000500801282051282,0.0,0.984375,0.9609375,0.9765625,0.9921875,0.9765625,0.98828125,0.35714285714285715,global_gap_early_commit,False,14,14,,primary,global_gap_early_commit,0.9921875,0.98828125,0.99609375,4.0,4.245646550320089,False,tie_fail,False,False,True,False,False,False,14,14,,primary,global_gap_early_commit,0.9921875,0.98828125,0.99609375,4.0,4.244955213740468,False,tie_fail,False,False,True,False,False,False,14,14,,primary,global_gap_early_commit,0.9921875,0.98828125,0.99609375,4.0,4.204214293509722,False,tie_fail,False,False,True,False,False
SingleLineInfilling/HumanEval/108/L3,14,13-16,False,False,False,False,False,4,7,7.0,14.0,1.0843334875999606,1.0296988671465181,0.9496145594706574,0.9109311740890689,7.0,7.0,0.90625,0.8203125,0.5714285714285714,7.0,True,0.05463462045344247,0.05038544052934257,28,7.0,4.0,4.0,7.0,5.0,-0.1111111111111111,0.0,0.7704081632653061,0.8888888888888888,3,8,22,0.96484375,0.9453125,0.9375,0.96875,0.955078125,-0.0007233796296296296,0.0,0.8203125,0.8203125,0.880859375,0.90625,0.90625,0.9375,0.5714285714285714,global_gap_early_commit,False,7,7,,primary,global_gap_early_commit,0.90625,0.9375,0.96875,8.0,3.485908347181976,False,tie_fail,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,0.90625,0.9375,0.96875,8.0,3.489155514165759,False,tie_fail,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,0.90625,0.9375,0.96875,8.0,3.5062668854370713,False,tie_fail,False,False,False,False,False
SingleLineInfilling/HumanEval/108/L4,13,13-16,False,False,False,False,False,0,7,7.0,13.0,0.9614130922444996,0.4920626388255146,0.5118118764918762,0.4931506849315068,7.0,7.0,0.77734375,0.6640625,0.5714285714285714,6.0,True,0.46935045341898496,0.4881881235081238,28,7.0,4.0,4.0,7.0,5.0,-0.1111111111111111,0.0,0.7704081632653061,0.8888888888888888,3,8,22,0.85546875,0.875,0.85546875,0.91015625,0.87109375,0.0007233796296296296,0.0,0.6640625,0.6640625,0.76953125,0.77734375,0.77734375,0.849609375,0.5714285714285714,global_gap_early_commit,False,7,7,,primary,global_gap_early_commit,0.77734375,0.849609375,0.91015625,8.0,3.5950913047418,False,tie_fail,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,0.77734375,0.849609375,0.91015625,8.0,3.6106669567525387,False,tie_fail,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,0.77734375,0.849609375,0.91015625,8.0,3.618002069182694,False,tie_fail,False,False,False,False,False
SingleLineInfilling/HumanEval/108/L5,6,<=8,False,True,True,True,False,2,6,6.0,13.0,1.1134970608520351,0.5239555876382794,0.47054959196511453,0.44921875,6.0,6.0,1.0,1.0,0.5,7.0,True,0.5895414732137557,0.5294504080348854,28,6.0,3.0,3.0,6.0,5.0,-0.1111111111111111,-0.3333333333333333,0.7738095238095238,0.8888888888888888,2,10,26,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,global_gap_early_commit,False,6,6,,primary,global_gap_early_commit,1.0,1.0,1.0,10.0,3.6373315835371614,True,tie_pass,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,1.0,1.0,1.0,10.0,3.66271242313087,True,tie_pass,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,1.0,1.0,1.0,10.0,3.663305878639221,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/108/L6,26,25+,True,False,False,False,True,2,3,3.0,13.0,0.3588275346119407,0.22666774334786435,0.6316899387138657,0.5784883720930233,3.0,3.0,,,0.0,10.0,True,0.13215979126407637,0.3683100612861343,54,3.0,0.0,0.0,3.0,2.0,-0.05660377358490566,-0.3333333333333333,0.5864197530864198,0.9433962264150944,2,21,53,0.3359375,0.75390625,0.3359375,0.75390625,0.55078125,0.00788620283018868,0.0,0.1806640625,0.11083984375,0.1806640625,0.267578125,0.267578125,0.330078125,0.0,no_remaining_masks,True,32,3,32,rescue,no_remaining_masks,0.267578125,0.330078125,0.75390625,21.0,9.216770404949784,False,tie_fail,False,False,False,True,False,True,24,3,24,rescue,no_remaining_masks,0.267578125,0.330078125,0.75390625,21.0,9.011645536869764,False,tie_fail,False,False,False,True,False,True,24,3,24,rescue,no_remaining_masks,0.267578125,0.330078125,0.75390625,21.0,8.996560827828944,False,tie_fail,False,False,False,True,False
SingleLineInfilling/HumanEval/109/L0,8,<=8,False,True,True,True,False,3,8,8.0,13.0,1.1019065915572415,0.6606396539787002,0.5995423378356127,0.5823293172690763,8.0,8.0,0.9765625,0.95703125,0.5,5.0,True,0.4412669375785413,0.4004576621643873,28,8.0,4.0,4.0,8.0,6.0,-0.14814814814814814,-0.3333333333333333,0.7767857142857143,0.8518518518518519,2,8,27,0.97265625,0.984375,0.97265625,0.984375,0.984375,0.00043402777777777775,0.0,0.95703125,0.94921875,0.95703125,0.97265625,0.96875,0.97265625,0.5,global_gap_early_commit,False,8,8,,primary,global_gap_early_commit,0.97265625,0.97265625,0.984375,8.0,5.26227484177798,True,tie_pass,False,False,False,False,False,False,8,8,,primary,global_gap_early_commit,0.97265625,0.97265625,0.984375,8.0,5.294395787641406,True,tie_pass,False,False,False,False,False,False,8,8,,primary,global_gap_early_commit,0.97265625,0.97265625,0.984375,8.0,5.27211919054389,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/109/L1,4,<=8,False,True,True,True,False,2,16,16.0,16.0,1.0518215890856755,1.0518215890856755,1.0,0.9743589743589743,16.0,16.0,0.78125,0.5703125,0.375,0.0,False,0.0,0.0,40,16.0,6.0,6.0,16.0,11.0,-0.2564102564102564,-0.3333333333333333,0.6796875,0.7435897435897436,2,4,37,0.890625,0.9140625,0.84375,0.921875,0.890625,0.0006009615384615385,-0.001953125,0.5703125,0.5703125,0.7109375,0.78125,0.78125,0.83984375,0.375,global_gap_early_commit,False,16,16,,primary,global_gap_early_commit,0.78125,0.83984375,0.921875,4.0,6.460040709935129,True,tie_pass,False,False,False,False,False,False,16,16,,primary,global_gap_early_commit,0.78125,0.83984375,0.921875,4.0,6.437848845496774,True,tie_pass,False,False,False,False,False,False,16,16,,primary,global_gap_early_commit,0.78125,0.83984375,0.921875,4.0,6.4633072055876255,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/109/L10,4,<=8,False,True,True,True,False,0,4,4.0,13.0,1.065509572242346,0.46016969001274977,0.43187757482490824,0.40239043824701193,4.0,4.0,0.9609375,0.9375,0.5,9.0,True,0.6053398822295962,0.5681224251750918,28,4.0,2.0,2.0,4.0,3.0,-0.07407407407407407,0.0,0.7767857142857143,0.9259259259259259,3,14,23,0.98046875,0.98046875,0.98046875,0.98046875,0.98046875,0.0,0.0,0.9375,0.9375,0.95703125,0.9609375,0.9609375,0.97265625,0.5,global_gap_early_commit,False,4,4,,primary,global_gap_early_commit,0.9609375,0.97265625,0.98046875,14.0,5.5652872221544385,True,tie_pass,False,False,False,False,False,False,4,4,,primary,global_gap_early_commit,0.9609375,0.97265625,0.98046875,14.0,5.6041313679888844,True,tie_pass,False,False,False,False,False,False,4,4,,primary,global_gap_early_commit,0.9609375,0.97265625,0.98046875,14.0,5.566084393300116,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/109/L11,4,<=8,False,True,True,True,False,2,3,3.0,13.0,0.8094481594734477,0.34398823362339215,0.42496635466706,0.38917525773195877,3.0,3.0,1.0,1.0,0.3333333333333333,10.0,True,0.4654599258500556,0.57503364533294,33,3.0,1.0,1.0,3.0,2.0,-0.0625,-0.3333333333333333,0.7575757575757576,0.9375,2,21,32,0.7578125,0.953125,0.7578125,0.953125,0.953125,0.006103515625,0.0,0.89453125,0.6484375,0.89453125,0.9296875,0.7578125,0.9296875,0.3333333333333333,global_gap_early_commit,False,3,3,,primary,global_gap_early_commit,0.9296875,0.9296875,0.953125,21.0,6.010544262826443,True,tie_pass,False,False,False,False,False,False,3,3,,primary,global_gap_early_commit,0.9296875,0.9296875,0.953125,21.0,6.060505582951009,True,tie_pass,False,False,False,False,False,False,3,3,,primary,global_gap_early_commit,0.9296875,0.9296875,0.953125,21.0,6.041689353995025,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/109/L2,8,<=8,False,True,True,True,False,0,8,8.0,20.0,1.1063319192341783,0.7667710059757142,0.6930750099902081,0.656,8.0,8.0,0.984375,0.98046875,0.5,12.0,True,0.33956091325846405,0.3069249900097919,28,8.0,4.0,4.0,8.0,6.0,-0.14814814814814814,-0.3333333333333333,0.7767857142857143,0.8518518518518519,2,8,27,0.9765625,0.9921875,0.97265625,0.9921875,0.98828125,0.0005787037037037037,0.0,0.98046875,0.9453125,0.98046875,0.98828125,0.96875,0.984375,0.5,global_gap_early_commit,False,8,8,,primary,global_gap_early_commit,0.98828125,0.984375,0.9921875,8.0,5.252683041617274,True,tie_pass,False,False,False,False,False,False,8,8,,primary,global_gap_early_commit,0.98828125,0.984375,0.9921875,8.0,5.258553088642657,True,tie_pass,False,False,False,False,False,False,8,8,,primary,global_gap_early_commit,0.98828125,0.984375,0.9921875,8.0,5.207803865894675,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/109/L3,5,<=8,False,True,True,True,False,0,12,12.0,24.0,0.9884788993762982,0.9264644951884704,0.9372627941507329,0.8990825688073395,12.0,12.0,1.0,1.0,0.25,12.0,True,0.062014404187827776,0.06273720584926712,46,12.0,3.0,3.0,12.0,8.0,-0.2,-0.3333333333333333,0.6322463768115942,0.8,2,5,45,0.8515625,0.8671875,0.84375,0.8671875,0.8515625,0.00034722222222222224,0.0,0.234375,0.234375,0.58203125,0.6015625,0.6015625,0.77734375,0.25,global_gap_early_commit,False,12,12,,primary,global_gap_early_commit,0.6015625,0.77734375,0.8671875,5.0,7.372068361379206,True,tie_pass,False,False,False,False,False,False,12,12,,primary,global_gap_early_commit,0.6015625,0.77734375,0.8671875,5.0,7.3832442900165915,True,tie_pass,False,False,False,False,False,False,12,12,,primary,global_gap_early_commit,0.6015625,0.77734375,0.8671875,5.0,7.393496347591281,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/109/L5,8,<=8,False,True,True,True,False,2,8,8.0,14.0,1.1240332299419251,0.6544308355642315,0.5822166268145326,0.562992125984252,8.0,8.0,0.9921875,0.984375,0.5,6.0,True,0.4696023943776936,0.41778337318546743,28,8.0,4.0,4.0,8.0,6.0,-0.14814814814814814,-0.3333333333333333,0.7767857142857143,0.8518518518518519,2,8,27,0.9921875,0.99609375,0.9921875,0.99609375,0.99609375,0.00014467592592592592,0.0,0.98828125,0.98828125,0.990234375,0.9921875,0.9921875,0.9921875,0.5,global_gap_early_commit,False,8,8,,primary,global_gap_early_commit,0.9921875,0.9921875,0.99609375,8.0,5.263240011408925,True,tie_pass,False,False,False,False,False,False,8,8,,primary,global_gap_early_commit,0.9921875,0.9921875,0.99609375,8.0,5.300962520763278,True,tie_pass,False,False,False,False,False,False,8,8,,primary,global_gap_early_commit,0.9921875,0.9921875,0.99609375,8.0,5.230699707753956,True,tie_pass,False,False,False,False,False
