candidate_key,row_key,canvas_tokens,seed,deployable_proxy_prefix_only,deployable_proxy_suffix_only,deployable_proxy_token_canvas,deployable_proxy_ordinary_confidence,deployable_proxy_combined
HumanEval-RandomSpanInfillingLight:24:eec0316eef796e2d|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:24:eec0316eef796e2d,64.0,0,0.05,0.39999999999999997,1.0,0.98828125,0.233828125
HumanEval-RandomSpanInfillingLight:24:eec0316eef796e2d|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:24:eec0316eef796e2d,64.0,1,0.05,0.39999999999999997,1.0,0.98828125,0.233828125
HumanEval-RandomSpanInfillingLight:24:eec0316eef796e2d|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:24:eec0316eef796e2d,128.0,0,0.05,0.39999999999999997,1.0,0.9765625,0.23265624999999998
HumanEval-RandomSpanInfillingLight:24:eec0316eef796e2d|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:24:eec0316eef796e2d,128.0,1,0.05,0.39999999999999997,1.0,0.9765625,0.23265624999999998
HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70,16.0,0,0.6458333333333333,0.375,1.0,0.9765625,0.60390625
HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70,16.0,1,0.6458333333333333,0.375,1.0,0.9765625,0.60390625
HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70,32.0,0,0.6458333333333333,0.6666666666666666,1.0,0.9765625,0.7247395833333333
HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70,32.0,1,0.6458333333333333,0.6666666666666666,1.0,0.9765625,0.7247395833333333
HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70,64.0,0,0.7125,0.39999999999999997,1.0,0.9921875,0.6996354166666666
HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70,64.0,1,0.7125,0.39999999999999997,1.0,0.9921875,0.6996354166666666
HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70,128.0,0,0.7125,0.39999999999999997,1.0,0.984375,0.6988541666666666
HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:25:e808d52ec513ac70,128.0,1,0.7125,0.39999999999999997,1.0,0.984375,0.6988541666666666
HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6,16.0,0,0.7083333333333334,0.7777777777777778,1.0,0.99609375,0.7454427083333333
HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6,16.0,1,0.7083333333333334,0.7777777777777778,1.0,0.99609375,0.7454427083333333
HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6,32.0,0,0.6333333333333334,0.5111111111111111,1.0,0.99609375,0.6762760416666668
HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6,32.0,1,0.6333333333333334,0.5111111111111111,1.0,0.99609375,0.6762760416666668
HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6,64.0,0,0.6458333333333334,0.5111111111111111,1.0,0.99609375,0.6800260416666667
HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6,64.0,1,0.6458333333333334,0.5111111111111111,1.0,0.99609375,0.6800260416666667
HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6,128.0,0,0.25,0.3333333333333333,1.0,0.99609375,0.274609375
HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:26:5f0d662baecb0df6,128.0,1,0.25,0.3333333333333333,1.0,0.99609375,0.274609375
HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4,16.0,0,0.6458333333333333,0.6666666666666666,1.0,0.984375,0.6921875
HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4,16.0,1,0.6458333333333333,0.6666666666666666,1.0,0.984375,0.6921875
HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4,32.0,0,0.6875,0.39999999999999997,1.0,0.98828125,0.625078125
HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4,32.0,1,0.6875,0.39999999999999997,1.0,0.98828125,0.625078125
HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4,64.0,0,0.0625,0.39999999999999997,1.0,0.97265625,0.236015625
HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4,64.0,1,0.0625,0.39999999999999997,1.0,0.97265625,0.236015625
HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4,128.0,0,0.0625,0.39999999999999997,1.0,0.953125,0.2340625
HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:29:bf9cd5a4f37c83e4,128.0,1,0.0625,0.39999999999999997,1.0,0.953125,0.2340625
HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8,16.0,0,0.5758928571428572,0.5,1.0,0.953125,0.6180803571428571
HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8,16.0,1,0.5758928571428572,0.5,1.0,0.953125,0.6180803571428571
HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8,32.0,0,0.5758928571428572,0.3703703703703704,1.0,0.984375,0.6156498015873018
HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8,32.0,1,0.5758928571428572,0.3703703703703704,1.0,0.984375,0.6156498015873018
HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8,64.0,0,0.6241071428571429,0.3703703703703704,1.0,0.984375,0.6301140873015874
HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8,64.0,1,0.6241071428571429,0.3703703703703704,1.0,0.984375,0.6301140873015874
HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8,128.0,0,0.5907738095238095,0.3703703703703704,1.0,0.96875,0.6518849206349208
HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:32:b8b59e4778abe4f8,128.0,1,0.5907738095238095,0.3703703703703704,1.0,0.96875,0.6518849206349208
HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be,16.0,0,0.6666666666666666,0.6666666666666666,1.0,0.99609375,0.699609375
HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be,16.0,1,0.6666666666666666,0.6666666666666666,1.0,0.99609375,0.699609375
HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be,32.0,0,0.6333333333333334,0.3703703703703704,1.0,0.9921875,0.6669965277777778
HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be,32.0,1,0.6333333333333334,0.3703703703703704,1.0,0.9921875,0.6669965277777778
HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be,64.0,0,0.6145833333333334,0.6666666666666666,1.0,0.9765625,0.7486979166666667
HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be,64.0,1,0.6145833333333334,0.6666666666666666,1.0,0.9765625,0.7486979166666667
HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be,128.0,0,0.6666666666666666,0.6666666666666666,1.0,0.9921875,0.69921875
HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:33:3f0ae31a58f595be,128.0,1,0.6666666666666666,0.6666666666666666,1.0,0.9921875,0.69921875
HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237,16.0,0,0.4583333333333333,0.39999999999999997,1.0,0.96875,0.554375
HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237,16.0,1,0.4583333333333333,0.39999999999999997,1.0,0.96875,0.554375
HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237,32.0,0,0.4458333333333333,0.39999999999999997,1.0,0.984375,0.5521875
HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237,32.0,1,0.4458333333333333,0.39999999999999997,1.0,0.984375,0.5521875
HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237,64.0,0,0.4458333333333333,0.39999999999999997,1.0,0.98828125,0.552578125
HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237,64.0,1,0.4458333333333333,0.39999999999999997,1.0,0.98828125,0.552578125
HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237,128.0,0,0.4375,0.39999999999999997,1.0,0.97265625,0.548515625
HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:34:b31bdd701884d237,128.0,1,0.4375,0.39999999999999997,1.0,0.97265625,0.548515625
HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1,16.0,0,0.7499999999999999,0.7777777777777778,1.0,1.0,0.7583333333333332
HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1,16.0,1,0.7499999999999999,0.7777777777777778,1.0,1.0,0.7583333333333332
HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1,32.0,0,0.6833333333333332,0.5111111111111111,1.0,1.0,0.6916666666666667
HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1,32.0,1,0.6833333333333332,0.5111111111111111,1.0,1.0,0.6916666666666667
HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1,64.0,0,0.6547619047619048,0.5111111111111111,1.0,0.984375,0.7148660714285713
HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1,64.0,1,0.6547619047619048,0.5111111111111111,1.0,0.984375,0.7148660714285713
HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1,128.0,0,0.7083333333333333,0.5111111111111111,1.0,0.98828125,0.6979947916666667
HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:37:c528fd524a76dec1,128.0,1,0.7083333333333333,0.5111111111111111,1.0,0.98828125,0.6979947916666667
HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff,16.0,0,0.05,0.6666666666666666,1.0,0.98828125,0.513828125
HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff,16.0,1,0.05,0.6666666666666666,1.0,0.98828125,0.513828125
HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff,32.0,0,0.2708333333333333,0.06666666666666667,1.0,0.96484375,0.39773437500000003
HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff,32.0,1,0.2708333333333333,0.06666666666666667,1.0,0.96484375,0.39773437500000003
HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff,64.0,0,0.0625,0.39999999999999997,1.0,0.9765625,0.23640624999999998
HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff,64.0,1,0.0625,0.39999999999999997,1.0,0.9765625,0.23640624999999998
HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff,128.0,0,0.59375,0.06666666666666667,1.0,0.99609375,0.497734375
HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:38:1704cf9b3cfbaeff,128.0,1,0.59375,0.06666666666666667,1.0,0.99609375,0.497734375
HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562,16.0,0,0.4458333333333333,0.6666666666666666,1.0,1.0,0.6337499999999999
HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562,16.0,1,0.4458333333333333,0.6666666666666666,1.0,1.0,0.6337499999999999
HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562,32.0,0,0.5083333333333333,0.6666666666666666,1.0,1.0,0.6858333333333333
HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562,32.0,1,0.5083333333333333,0.6666666666666666,1.0,1.0,0.6858333333333333
HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562,64.0,0,0.675,0.6666666666666666,1.0,1.0,0.7358333333333333
HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562,64.0,1,0.675,0.6666666666666666,1.0,1.0,0.7358333333333333
HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562,128.0,0,0.05,0.3333333333333333,1.0,0.98828125,0.21382812499999998
HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:39:d0f9d661741d1562,128.0,1,0.05,0.3333333333333333,1.0,0.98828125,0.21382812499999998
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,16.0,0,0.05,0.037037037037037035,1.0,0.98828125,0.12493923611111112
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,16.0,1,0.05,0.037037037037037035,1.0,0.98828125,0.12493923611111112
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,32.0,0,0.675,0.35294117647058826,1.0,0.98046875,0.6730958946078431
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,32.0,1,0.675,0.35294117647058826,1.0,0.98046875,0.6730958946078431
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,64.0,0,0.675,0.35294117647058826,1.0,0.98828125,0.6738771446078432
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,64.0,1,0.675,0.35294117647058826,1.0,0.98828125,0.6738771446078432
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,128.0,0,0.64375,0.3703703703703704,1.0,0.96875,0.6677777777777778
HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:40:889964ab8a3c74c1,128.0,1,0.64375,0.3703703703703704,1.0,0.96875,0.6677777777777778
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,16.0,0,0.05,0.39999999999999997,1.0,0.9765625,0.23265624999999998
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,16.0,1,0.05,0.39999999999999997,1.0,0.9765625,0.23265624999999998
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,32.0,0,0.05,0.39999999999999997,1.0,0.98828125,0.233828125
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,32.0,1,0.05,0.39999999999999997,1.0,0.98828125,0.233828125
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,64.0,0,0.05,0.39999999999999997,1.0,0.953125,0.23031249999999998
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,64.0,1,0.05,0.39999999999999997,1.0,0.953125,0.23031249999999998
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,128.0,0,0.05,0.39999999999999997,1.0,0.98828125,0.233828125
HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:41:96d1a1255c742fc1,128.0,1,0.05,0.39999999999999997,1.0,0.98828125,0.233828125
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,16.0,0,0.4583333333333333,0.5,1.0,1.0,0.5875
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,16.0,1,0.4583333333333333,0.5,1.0,1.0,0.5875
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,32.0,0,0.4458333333333333,0.5,1.0,1.0,0.58375
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,32.0,1,0.4458333333333333,0.5,1.0,1.0,0.58375
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,64.0,0,0.0625,0.39999999999999997,1.0,0.984375,0.2371875
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,64.0,1,0.0625,0.39999999999999997,1.0,0.984375,0.2371875
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,128.0,0,0.0625,0.39999999999999997,1.0,0.96875,0.23562499999999997
HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:42:e7b2b8a4c7493431,128.0,1,0.0625,0.39999999999999997,1.0,0.96875,0.23562499999999997
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,16.0,0,0.3416666666666666,0.3703703703703704,1.0,0.984375,0.5453819444444444
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,16.0,1,0.3416666666666666,0.3703703703703704,1.0,0.984375,0.5453819444444444
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,32.0,0,0.675,0.358974358974359,1.0,0.98828125,0.6756870993589744
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,32.0,1,0.675,0.358974358974359,1.0,0.98828125,0.6756870993589744
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,64.0,0,0.675,0.358974358974359,1.0,0.98828125,0.6756870993589744
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,64.0,1,0.675,0.358974358974359,1.0,0.98828125,0.6756870993589744
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,128.0,0,0.675,0.3703703703703704,1.0,0.9921875,0.6794965277777778
HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:43:b95b89416c2f581f,128.0,1,0.675,0.3703703703703704,1.0,0.9921875,0.6794965277777778
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,16.0,0,0.75,0.3888888888888889,1.0,1.0,0.6416666666666667
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,16.0,1,0.75,0.3888888888888889,1.0,1.0,0.6416666666666667
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,32.0,0,0.7,0.39999999999999997,1.0,0.984375,0.6284375
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,32.0,1,0.7,0.39999999999999997,1.0,0.984375,0.6284375
HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:44:b4c20f0be1caf41e,64.0,0,0.7,0.6666666666666666,1.0,0.98046875,0.7413802083333333
