base_threshold,slope,min_threshold,min_base_length,max_expansion,require_raw_confirm,raw_margin,min_raw_threshold,policy,rows,promoted_count,improved_count,worsened_count,current_avg_abs_error,new_avg_abs_error,avg_abs_error_delta,current_under_count,new_under_count,current_over_count,new_over_count,true_long_count,true_long_improved_count,failed_true_long_count,failed_true_long_improved_count,short_promoted_count,current_pass_promoted_count,promoted_rate,improved_rate,worsened_rate,score,bucket_<=8_n,bucket_<=8_promoted,bucket_<=8_improved,bucket_<=8_worsened,bucket_9-12_n,bucket_9-12_promoted,bucket_9-12_improved,bucket_9-12_worsened,bucket_13-16_n,bucket_13-16_promoted,bucket_13-16_improved,bucket_13-16_worsened,bucket_17-24_n,bucket_17-24_promoted,bucket_17-24_improved,bucket_17-24_worsened,bucket_25+_n,bucket_25+_promoted,bucket_25+_improved,bucket_25+_worsened
0.95,0.04,0.9,10,2.0,True,0.05,0.75,base0p95_slope0p04_min0p9_minbase10_maxx2_raw,1033,42,7,34,3.006776379477251,3.0706679574056146,0.06389157792836375,319,316,194,224,113,5,91,3,3,37,0.04065827686350436,0.006776379477250726,0.03291384317521781,-85,598,3,0,3,232,26,1,24,90,8,1,7,82,4,4,0,31,1,1,0
0.97,0.08,0.85,10,3.0,False,0.05,0.75,base0p97_slope0p08_min0p85_minbase10_maxx3_noraw,1033,35,5,29,3.006776379477251,3.100677637947725,0.09390125847047415,319,316,194,218,113,3,91,2,5,31,0.03388189738625363,0.00484027105517909,0.028073572120038724,-85,598,5,0,5,232,21,1,19,90,6,1,5,82,2,2,0,31,1,1,0
0.97,0.08,0.85,10,3.0,True,0.05,0.75,base0p97_slope0p08_min0p85_minbase10_maxx3_raw,1033,35,5,29,3.006776379477251,3.100677637947725,0.09390125847047415,319,316,194,218,113,3,91,2,5,31,0.03388189738625363,0.00484027105517909,0.028073572120038724,-85,598,5,0,5,232,21,1,19,90,6,1,5,82,2,2,0,31,1,1,0
0.97,0.08,0.88,10,3.0,False,0.05,0.75,base0p97_slope0p08_min0p88_minbase10_maxx3_noraw,1033,35,5,29,3.006776379477251,3.100677637947725,0.09390125847047415,319,316,194,218,113,3,91,2,5,31,0.03388189738625363,0.00484027105517909,0.028073572120038724,-85,598,5,0,5,232,21,1,19,90,6,1,5,82,2,2,0,31,1,1,0
0.97,0.08,0.88,10,3.0,True,0.05,0.75,base0p97_slope0p08_min0p88_minbase10_maxx3_raw,1033,35,5,29,3.006776379477251,3.100677637947725,0.09390125847047415,319,316,194,218,113,3,91,2,5,31,0.03388189738625363,0.00484027105517909,0.028073572120038724,-85,598,5,0,5,232,21,1,19,90,6,1,5,82,2,2,0,31,1,1,0
0.97,0.08,0.9,10,3.0,False,0.05,0.75,base0p97_slope0p08_min0p9_minbase10_maxx3_noraw,1033,35,5,29,3.006776379477251,3.100677637947725,0.09390125847047415,319,316,194,218,113,3,91,2,5,31,0.03388189738625363,0.00484027105517909,0.028073572120038724,-85,598,5,0,5,232,21,1,19,90,6,1,5,82,2,2,0,31,1,1,0
0.97,0.08,0.9,10,3.0,True,0.05,0.75,base0p97_slope0p08_min0p9_minbase10_maxx3_raw,1033,35,5,29,3.006776379477251,3.100677637947725,0.09390125847047415,319,316,194,218,113,3,91,2,5,31,0.03388189738625363,0.00484027105517909,0.028073572120038724,-85,598,5,0,5,232,21,1,19,90,6,1,5,82,2,2,0,31,1,1,0
0.95,0.04,0.93,10,2.0,False,0.05,0.75,base0p95_slope0p04_min0p93_minbase10_maxx2_noraw,1033,41,6,34,3.006776379477251,3.080348499515973,0.07357212003872204,319,316,194,224,113,4,91,3,3,36,0.03969022265246854,0.005808325266214908,0.03291384317521781,-87,598,3,0,3,232,26,1,24,90,8,1,7,82,4,4,0,31,0,0,0
0.95,0.04,0.93,10,2.0,True,0.05,0.75,base0p95_slope0p04_min0p93_minbase10_maxx2_raw,1033,41,6,34,3.006776379477251,3.080348499515973,0.07357212003872204,319,316,194,224,113,4,91,3,3,36,0.03969022265246854,0.005808325266214908,0.03291384317521781,-87,598,3,0,3,232,26,1,24,90,8,1,7,82,4,4,0,31,0,0,0
0.95,0.06,0.93,10,2.0,False,0.05,0.75,base0p95_slope0p06_min0p93_minbase10_maxx2_noraw,1033,43,7,35,3.006776379477251,3.081316553727009,0.074540174249758,319,316,194,225,113,5,91,3,3,38,0.041626331074540175,0.006776379477250726,0.03388189738625363,-88,598,3,0,3,232,27,1,25,90,8,1,7,82,5,5,0,31,0,0,0
0.95,0.06,0.93,10,2.0,True,0.05,0.75,base0p95_slope0p06_min0p93_minbase10_maxx2_raw,1033,43,7,35,3.006776379477251,3.081316553727009,0.074540174249758,319,316,194,225,113,5,91,3,3,38,0.041626331074540175,0.006776379477250726,0.03388189738625363,-88,598,3,0,3,232,27,1,25,90,8,1,7,82,5,5,0,31,0,0,0
0.95,0.08,0.93,10,2.0,False,0.05,0.75,base0p95_slope0p08_min0p93_minbase10_maxx2_noraw,1033,43,7,35,3.006776379477251,3.081316553727009,0.074540174249758,319,316,194,225,113,5,91,3,3,38,0.041626331074540175,0.006776379477250726,0.03388189738625363,-88,598,3,0,3,232,27,1,25,90,8,1,7,82,5,5,0,31,0,0,0
0.95,0.08,0.93,10,2.0,True,0.05,0.75,base0p95_slope0p08_min0p93_minbase10_maxx2_raw,1033,43,7,35,3.006776379477251,3.081316553727009,0.074540174249758,319,316,194,225,113,5,91,3,3,38,0.041626331074540175,0.006776379477250726,0.03388189738625363,-88,598,3,0,3,232,27,1,25,90,8,1,7,82,5,5,0,31,0,0,0
0.97,0.04,0.85,9,3.0,False,0.05,0.75,base0p97_slope0p04_min0p85_minbase9_maxx3_noraw,1033,42,9,33,3.006776379477251,3.099709583736689,0.09293320425943818,319,311,194,221,113,3,91,3,4,37,0.04065827686350436,0.008712487899322363,0.031945788964181994,-88,598,4,0,4,232,30,6,24,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.04,0.85,9,3.0,True,0.05,0.75,base0p97_slope0p04_min0p85_minbase9_maxx3_raw,1033,42,9,33,3.006776379477251,3.099709583736689,0.09293320425943818,319,311,194,221,113,3,91,3,4,37,0.04065827686350436,0.008712487899322363,0.031945788964181994,-88,598,4,0,4,232,30,6,24,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.04,0.88,9,3.0,False,0.05,0.75,base0p97_slope0p04_min0p88_minbase9_maxx3_noraw,1033,42,9,33,3.006776379477251,3.099709583736689,0.09293320425943818,319,311,194,221,113,3,91,3,4,37,0.04065827686350436,0.008712487899322363,0.031945788964181994,-88,598,4,0,4,232,30,6,24,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.04,0.88,9,3.0,True,0.05,0.75,base0p97_slope0p04_min0p88_minbase9_maxx3_raw,1033,42,9,33,3.006776379477251,3.099709583736689,0.09293320425943818,319,311,194,221,113,3,91,3,4,37,0.04065827686350436,0.008712487899322363,0.031945788964181994,-88,598,4,0,4,232,30,6,24,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.04,0.9,9,3.0,False,0.05,0.75,base0p97_slope0p04_min0p9_minbase9_maxx3_noraw,1033,42,9,33,3.006776379477251,3.099709583736689,0.09293320425943818,319,311,194,221,113,3,91,3,4,37,0.04065827686350436,0.008712487899322363,0.031945788964181994,-88,598,4,0,4,232,30,6,24,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.04,0.9,9,3.0,True,0.05,0.75,base0p97_slope0p04_min0p9_minbase9_maxx3_raw,1033,42,9,33,3.006776379477251,3.099709583736689,0.09293320425943818,319,311,194,221,113,3,91,3,4,37,0.04065827686350436,0.008712487899322363,0.031945788964181994,-88,598,4,0,4,232,30,6,24,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.04,0.93,9,3.0,False,0.05,0.75,base0p97_slope0p04_min0p93_minbase9_maxx3_noraw,1033,42,9,33,3.006776379477251,3.099709583736689,0.09293320425943818,319,311,194,221,113,3,91,3,4,37,0.04065827686350436,0.008712487899322363,0.031945788964181994,-88,598,4,0,4,232,30,6,24,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.04,0.93,9,3.0,True,0.05,0.75,base0p97_slope0p04_min0p93_minbase9_maxx3_raw,1033,42,9,33,3.006776379477251,3.099709583736689,0.09293320425943818,319,311,194,221,113,3,91,3,4,37,0.04065827686350436,0.008712487899322363,0.031945788964181994,-88,598,4,0,4,232,30,6,24,90,5,0,5,82,3,3,0,31,0,0,0
0.95,0.04,0.85,10,1.5,False,0.05,0.75,base0p95_slope0p04_min0p85_minbase10_maxx1p5_noraw,1033,39,5,33,3.006776379477251,3.0629235237173282,0.056147144240077385,319,317,194,223,113,3,91,2,2,35,0.0377541142303969,0.00484027105517909,0.031945788964181994,-88,598,2,0,2,232,26,1,24,90,8,1,7,82,3,3,0,31,0,0,0
0.95,0.04,0.85,10,1.5,True,0.05,0.75,base0p95_slope0p04_min0p85_minbase10_maxx1p5_raw,1033,39,5,33,3.006776379477251,3.0629235237173282,0.056147144240077385,319,317,194,223,113,3,91,2,2,35,0.0377541142303969,0.00484027105517909,0.031945788964181994,-88,598,2,0,2,232,26,1,24,90,8,1,7,82,3,3,0,31,0,0,0
0.95,0.04,0.88,10,1.5,False,0.05,0.75,base0p95_slope0p04_min0p88_minbase10_maxx1p5_noraw,1033,39,5,33,3.006776379477251,3.0629235237173282,0.056147144240077385,319,317,194,223,113,3,91,2,2,35,0.0377541142303969,0.00484027105517909,0.031945788964181994,-88,598,2,0,2,232,26,1,24,90,8,1,7,82,3,3,0,31,0,0,0
0.95,0.04,0.88,10,1.5,True,0.05,0.75,base0p95_slope0p04_min0p88_minbase10_maxx1p5_raw,1033,39,5,33,3.006776379477251,3.0629235237173282,0.056147144240077385,319,317,194,223,113,3,91,2,2,35,0.0377541142303969,0.00484027105517909,0.031945788964181994,-88,598,2,0,2,232,26,1,24,90,8,1,7,82,3,3,0,31,0,0,0
0.95,0.04,0.9,10,1.5,False,0.05,0.75,base0p95_slope0p04_min0p9_minbase10_maxx1p5_noraw,1033,39,5,33,3.006776379477251,3.0629235237173282,0.056147144240077385,319,317,194,223,113,3,91,2,2,35,0.0377541142303969,0.00484027105517909,0.031945788964181994,-88,598,2,0,2,232,26,1,24,90,8,1,7,82,3,3,0,31,0,0,0
0.95,0.04,0.9,10,1.5,True,0.05,0.75,base0p95_slope0p04_min0p9_minbase10_maxx1p5_raw,1033,39,5,33,3.006776379477251,3.0629235237173282,0.056147144240077385,319,317,194,223,113,3,91,2,2,35,0.0377541142303969,0.00484027105517909,0.031945788964181994,-88,598,2,0,2,232,26,1,24,90,8,1,7,82,3,3,0,31,0,0,0
0.95,0.04,0.93,10,1.5,False,0.05,0.75,base0p95_slope0p04_min0p93_minbase10_maxx1p5_noraw,1033,39,5,33,3.006776379477251,3.0629235237173282,0.056147144240077385,319,317,194,223,113,3,91,2,2,35,0.0377541142303969,0.00484027105517909,0.031945788964181994,-88,598,2,0,2,232,26,1,24,90,8,1,7,82,3,3,0,31,0,0,0
0.95,0.04,0.93,10,1.5,True,0.05,0.75,base0p95_slope0p04_min0p93_minbase10_maxx1p5_raw,1033,39,5,33,3.006776379477251,3.0629235237173282,0.056147144240077385,319,317,194,223,113,3,91,2,2,35,0.0377541142303969,0.00484027105517909,0.031945788964181994,-88,598,2,0,2,232,26,1,24,90,8,1,7,82,3,3,0,31,0,0,0
0.97,0.08,0.85,9,2.0,False,0.05,0.75,base0p97_slope0p08_min0p85_minbase9_maxx2_noraw,1033,48,11,36,3.006776379477251,3.080348499515973,0.07357212003872204,319,312,194,226,113,5,91,4,4,42,0.046466602129719266,0.010648596321393998,0.03484995159728945,-89,598,4,0,4,232,33,5,27,90,6,1,5,82,4,4,0,31,1,1,0
0.97,0.08,0.85,9,2.0,True,0.05,0.75,base0p97_slope0p08_min0p85_minbase9_maxx2_raw,1033,48,11,36,3.006776379477251,3.080348499515973,0.07357212003872204,319,312,194,226,113,5,91,4,4,42,0.046466602129719266,0.010648596321393998,0.03484995159728945,-89,598,4,0,4,232,33,5,27,90,6,1,5,82,4,4,0,31,1,1,0
0.97,0.08,0.88,9,2.0,False,0.05,0.75,base0p97_slope0p08_min0p88_minbase9_maxx2_noraw,1033,48,11,36,3.006776379477251,3.080348499515973,0.07357212003872204,319,312,194,226,113,5,91,4,4,42,0.046466602129719266,0.010648596321393998,0.03484995159728945,-89,598,4,0,4,232,33,5,27,90,6,1,5,82,4,4,0,31,1,1,0
0.97,0.08,0.88,9,2.0,True,0.05,0.75,base0p97_slope0p08_min0p88_minbase9_maxx2_raw,1033,48,11,36,3.006776379477251,3.080348499515973,0.07357212003872204,319,312,194,226,113,5,91,4,4,42,0.046466602129719266,0.010648596321393998,0.03484995159728945,-89,598,4,0,4,232,33,5,27,90,6,1,5,82,4,4,0,31,1,1,0
0.97,0.08,0.9,9,2.0,False,0.05,0.75,base0p97_slope0p08_min0p9_minbase9_maxx2_noraw,1033,48,11,36,3.006776379477251,3.080348499515973,0.07357212003872204,319,312,194,226,113,5,91,4,4,42,0.046466602129719266,0.010648596321393998,0.03484995159728945,-89,598,4,0,4,232,33,5,27,90,6,1,5,82,4,4,0,31,1,1,0
0.97,0.08,0.9,9,2.0,True,0.05,0.75,base0p97_slope0p08_min0p9_minbase9_maxx2_raw,1033,48,11,36,3.006776379477251,3.080348499515973,0.07357212003872204,319,312,194,226,113,5,91,4,4,42,0.046466602129719266,0.010648596321393998,0.03484995159728945,-89,598,4,0,4,232,33,5,27,90,6,1,5,82,4,4,0,31,1,1,0
0.95,0.06,0.93,10,1.5,False,0.05,0.75,base0p95_slope0p06_min0p93_minbase10_maxx1p5_noraw,1033,41,6,34,3.006776379477251,3.063891577928364,0.05711519845111335,319,317,194,224,113,4,91,2,2,37,0.03969022265246854,0.005808325266214908,0.03291384317521781,-89,598,2,0,2,232,27,1,25,90,8,1,7,82,4,4,0,31,0,0,0
0.95,0.06,0.93,10,1.5,True,0.05,0.75,base0p95_slope0p06_min0p93_minbase10_maxx1p5_raw,1033,41,6,34,3.006776379477251,3.063891577928364,0.05711519845111335,319,317,194,224,113,4,91,2,2,37,0.03969022265246854,0.005808325266214908,0.03291384317521781,-89,598,2,0,2,232,27,1,25,90,8,1,7,82,4,4,0,31,0,0,0
0.95,0.08,0.93,10,1.5,False,0.05,0.75,base0p95_slope0p08_min0p93_minbase10_maxx1p5_noraw,1033,41,6,34,3.006776379477251,3.063891577928364,0.05711519845111335,319,317,194,224,113,4,91,2,2,37,0.03969022265246854,0.005808325266214908,0.03291384317521781,-89,598,2,0,2,232,27,1,25,90,8,1,7,82,4,4,0,31,0,0,0
0.95,0.08,0.93,10,1.5,True,0.05,0.75,base0p95_slope0p08_min0p93_minbase10_maxx1p5_raw,1033,41,6,34,3.006776379477251,3.063891577928364,0.05711519845111335,319,317,194,224,113,4,91,2,2,37,0.03969022265246854,0.005808325266214908,0.03291384317521781,-89,598,2,0,2,232,27,1,25,90,8,1,7,82,4,4,0,31,0,0,0
0.97,0.08,0.85,9,1.5,False,0.05,0.75,base0p97_slope0p08_min0p85_minbase9_maxx1p5_noraw,1033,41,8,32,3.006776379477251,3.0609874152952568,0.054211035818005904,319,313,194,222,113,2,91,2,3,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-90,598,3,0,3,232,30,5,24,90,6,1,5,82,2,2,0,31,0,0,0
0.97,0.08,0.85,9,1.5,True,0.05,0.75,base0p97_slope0p08_min0p85_minbase9_maxx1p5_raw,1033,41,8,32,3.006776379477251,3.0609874152952568,0.054211035818005904,319,313,194,222,113,2,91,2,3,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-90,598,3,0,3,232,30,5,24,90,6,1,5,82,2,2,0,31,0,0,0
0.97,0.08,0.88,9,1.5,False,0.05,0.75,base0p97_slope0p08_min0p88_minbase9_maxx1p5_noraw,1033,41,8,32,3.006776379477251,3.0609874152952568,0.054211035818005904,319,313,194,222,113,2,91,2,3,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-90,598,3,0,3,232,30,5,24,90,6,1,5,82,2,2,0,31,0,0,0
0.97,0.08,0.88,9,1.5,True,0.05,0.75,base0p97_slope0p08_min0p88_minbase9_maxx1p5_raw,1033,41,8,32,3.006776379477251,3.0609874152952568,0.054211035818005904,319,313,194,222,113,2,91,2,3,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-90,598,3,0,3,232,30,5,24,90,6,1,5,82,2,2,0,31,0,0,0
0.97,0.08,0.9,9,1.5,False,0.05,0.75,base0p97_slope0p08_min0p9_minbase9_maxx1p5_noraw,1033,41,8,32,3.006776379477251,3.0609874152952568,0.054211035818005904,319,313,194,222,113,2,91,2,3,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-90,598,3,0,3,232,30,5,24,90,6,1,5,82,2,2,0,31,0,0,0
0.97,0.08,0.9,9,1.5,True,0.05,0.75,base0p97_slope0p08_min0p9_minbase9_maxx1p5_raw,1033,41,8,32,3.006776379477251,3.0609874152952568,0.054211035818005904,319,313,194,222,113,2,91,2,3,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-90,598,3,0,3,232,30,5,24,90,6,1,5,82,2,2,0,31,0,0,0
0.97,0.08,0.93,9,1.5,False,0.05,0.75,base0p97_slope0p08_min0p93_minbase9_maxx1p5_noraw,1033,41,8,32,3.006776379477251,3.0609874152952568,0.054211035818005904,319,313,194,222,113,2,91,2,3,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-90,598,3,0,3,232,30,5,24,90,6,1,5,82,2,2,0,31,0,0,0
0.97,0.08,0.93,9,1.5,True,0.05,0.75,base0p97_slope0p08_min0p93_minbase9_maxx1p5_raw,1033,41,8,32,3.006776379477251,3.0609874152952568,0.054211035818005904,319,313,194,222,113,2,91,2,3,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-90,598,3,0,3,232,30,5,24,90,6,1,5,82,2,2,0,31,0,0,0
0.95,0.06,0.85,10,2.0,False,0.05,0.75,base0p95_slope0p06_min0p85_minbase10_maxx2_noraw,1033,45,8,36,3.006776379477251,3.075508228460794,0.06873184898354312,319,316,194,225,113,6,91,3,4,40,0.04356243949661181,0.007744433688286544,0.03484995159728945,-92,598,4,0,4,232,27,1,25,90,8,1,7,82,5,5,0,31,1,1,0
0.95,0.06,0.85,10,2.0,True,0.05,0.75,base0p95_slope0p06_min0p85_minbase10_maxx2_raw,1033,45,8,36,3.006776379477251,3.075508228460794,0.06873184898354312,319,316,194,225,113,6,91,3,4,40,0.04356243949661181,0.007744433688286544,0.03484995159728945,-92,598,4,0,4,232,27,1,25,90,8,1,7,82,5,5,0,31,1,1,0
0.95,0.06,0.88,10,2.0,False,0.05,0.75,base0p95_slope0p06_min0p88_minbase10_maxx2_noraw,1033,45,8,36,3.006776379477251,3.075508228460794,0.06873184898354312,319,316,194,225,113,6,91,3,4,40,0.04356243949661181,0.007744433688286544,0.03484995159728945,-92,598,4,0,4,232,27,1,25,90,8,1,7,82,5,5,0,31,1,1,0
0.95,0.06,0.88,10,2.0,True,0.05,0.75,base0p95_slope0p06_min0p88_minbase10_maxx2_raw,1033,45,8,36,3.006776379477251,3.075508228460794,0.06873184898354312,319,316,194,225,113,6,91,3,4,40,0.04356243949661181,0.007744433688286544,0.03484995159728945,-92,598,4,0,4,232,27,1,25,90,8,1,7,82,5,5,0,31,1,1,0
0.95,0.06,0.9,10,2.0,False,0.05,0.75,base0p95_slope0p06_min0p9_minbase10_maxx2_noraw,1033,45,8,36,3.006776379477251,3.075508228460794,0.06873184898354312,319,316,194,225,113,6,91,3,4,40,0.04356243949661181,0.007744433688286544,0.03484995159728945,-92,598,4,0,4,232,27,1,25,90,8,1,7,82,5,5,0,31,1,1,0
0.95,0.06,0.9,10,2.0,True,0.05,0.75,base0p95_slope0p06_min0p9_minbase10_maxx2_raw,1033,45,8,36,3.006776379477251,3.075508228460794,0.06873184898354312,319,316,194,225,113,6,91,3,4,40,0.04356243949661181,0.007744433688286544,0.03484995159728945,-92,598,4,0,4,232,27,1,25,90,8,1,7,82,5,5,0,31,1,1,0
0.95,0.08,0.85,10,2.0,False,0.05,0.75,base0p95_slope0p08_min0p85_minbase10_maxx2_noraw,1033,45,8,36,3.006776379477251,3.075508228460794,0.06873184898354312,319,316,194,225,113,6,91,3,4,40,0.04356243949661181,0.007744433688286544,0.03484995159728945,-92,598,4,0,4,232,27,1,25,90,8,1,7,82,5,5,0,31,1,1,0
0.95,0.08,0.85,10,2.0,True,0.05,0.75,base0p95_slope0p08_min0p85_minbase10_maxx2_raw,1033,45,8,36,3.006776379477251,3.075508228460794,0.06873184898354312,319,316,194,225,113,6,91,3,4,40,0.04356243949661181,0.007744433688286544,0.03484995159728945,-92,598,4,0,4,232,27,1,25,90,8,1,7,82,5,5,0,31,1,1,0
0.95,0.08,0.88,10,2.0,False,0.05,0.75,base0p95_slope0p08_min0p88_minbase10_maxx2_noraw,1033,45,8,36,3.006776379477251,3.075508228460794,0.06873184898354312,319,316,194,225,113,6,91,3,4,40,0.04356243949661181,0.007744433688286544,0.03484995159728945,-92,598,4,0,4,232,27,1,25,90,8,1,7,82,5,5,0,31,1,1,0
0.95,0.08,0.88,10,2.0,True,0.05,0.75,base0p95_slope0p08_min0p88_minbase10_maxx2_raw,1033,45,8,36,3.006776379477251,3.075508228460794,0.06873184898354312,319,316,194,225,113,6,91,3,4,40,0.04356243949661181,0.007744433688286544,0.03484995159728945,-92,598,4,0,4,232,27,1,25,90,8,1,7,82,5,5,0,31,1,1,0
0.95,0.08,0.9,10,2.0,False,0.05,0.75,base0p95_slope0p08_min0p9_minbase10_maxx2_noraw,1033,45,8,36,3.006776379477251,3.075508228460794,0.06873184898354312,319,316,194,225,113,6,91,3,4,40,0.04356243949661181,0.007744433688286544,0.03484995159728945,-92,598,4,0,4,232,27,1,25,90,8,1,7,82,5,5,0,31,1,1,0
0.95,0.08,0.9,10,2.0,True,0.05,0.75,base0p95_slope0p08_min0p9_minbase10_maxx2_raw,1033,45,8,36,3.006776379477251,3.075508228460794,0.06873184898354312,319,316,194,225,113,6,91,3,4,40,0.04356243949661181,0.007744433688286544,0.03484995159728945,-92,598,4,0,4,232,27,1,25,90,8,1,7,82,5,5,0,31,1,1,0
0.97,0.06,0.85,9,2.0,False,0.05,0.75,base0p97_slope0p06_min0p85_minbase9_maxx2_noraw,1033,43,8,34,3.006776379477251,3.086156824782188,0.07938044530493693,319,312,194,224,113,3,91,3,4,38,0.041626331074540175,0.007744433688286544,0.03291384317521781,-92,598,4,0,4,232,31,5,25,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.06,0.85,9,2.0,True,0.05,0.75,base0p97_slope0p06_min0p85_minbase9_maxx2_raw,1033,43,8,34,3.006776379477251,3.086156824782188,0.07938044530493693,319,312,194,224,113,3,91,3,4,38,0.041626331074540175,0.007744433688286544,0.03291384317521781,-92,598,4,0,4,232,31,5,25,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.06,0.88,9,2.0,False,0.05,0.75,base0p97_slope0p06_min0p88_minbase9_maxx2_noraw,1033,43,8,34,3.006776379477251,3.086156824782188,0.07938044530493693,319,312,194,224,113,3,91,3,4,38,0.041626331074540175,0.007744433688286544,0.03291384317521781,-92,598,4,0,4,232,31,5,25,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.06,0.88,9,2.0,True,0.05,0.75,base0p97_slope0p06_min0p88_minbase9_maxx2_raw,1033,43,8,34,3.006776379477251,3.086156824782188,0.07938044530493693,319,312,194,224,113,3,91,3,4,38,0.041626331074540175,0.007744433688286544,0.03291384317521781,-92,598,4,0,4,232,31,5,25,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.06,0.9,9,2.0,False,0.05,0.75,base0p97_slope0p06_min0p9_minbase9_maxx2_noraw,1033,43,8,34,3.006776379477251,3.086156824782188,0.07938044530493693,319,312,194,224,113,3,91,3,4,38,0.041626331074540175,0.007744433688286544,0.03291384317521781,-92,598,4,0,4,232,31,5,25,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.06,0.9,9,2.0,True,0.05,0.75,base0p97_slope0p06_min0p9_minbase9_maxx2_raw,1033,43,8,34,3.006776379477251,3.086156824782188,0.07938044530493693,319,312,194,224,113,3,91,3,4,38,0.041626331074540175,0.007744433688286544,0.03291384317521781,-92,598,4,0,4,232,31,5,25,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.06,0.93,9,2.0,False,0.05,0.75,base0p97_slope0p06_min0p93_minbase9_maxx2_noraw,1033,43,8,34,3.006776379477251,3.086156824782188,0.07938044530493693,319,312,194,224,113,3,91,3,4,38,0.041626331074540175,0.007744433688286544,0.03291384317521781,-92,598,4,0,4,232,31,5,25,90,5,0,5,82,3,3,0,31,0,0,0
0.97,0.06,0.93,9,2.0,True,0.05,0.75,base0p97_slope0p06_min0p93_minbase9_maxx2_raw,1033,43,8,34,3.006776379477251,3.086156824782188,0.07938044530493693,319,312,194,224,113,3,91,3,4,38,0.041626331074540175,0.007744433688286544,0.03291384317521781,-92,598,4,0,4,232,31,5,25,90,5,0,5,82,3,3,0,31,0,0,0
0.95,0.02,0.85,10,3.0,False,0.05,0.75,base0p95_slope0p02_min0p85_minbase10_maxx3_noraw,1033,42,6,35,3.006776379477251,3.099709583736689,0.09293320425943818,319,316,194,224,113,4,91,3,4,37,0.04065827686350436,0.005808325266214908,0.03388189738625363,-93,598,4,0,4,232,26,1,24,90,8,1,7,82,4,4,0,31,0,0,0
0.95,0.02,0.85,10,3.0,True,0.05,0.75,base0p95_slope0p02_min0p85_minbase10_maxx3_raw,1033,42,6,35,3.006776379477251,3.099709583736689,0.09293320425943818,319,316,194,224,113,4,91,3,4,37,0.04065827686350436,0.005808325266214908,0.03388189738625363,-93,598,4,0,4,232,26,1,24,90,8,1,7,82,4,4,0,31,0,0,0
0.95,0.02,0.88,10,3.0,False,0.05,0.75,base0p95_slope0p02_min0p88_minbase10_maxx3_noraw,1033,42,6,35,3.006776379477251,3.099709583736689,0.09293320425943818,319,316,194,224,113,4,91,3,4,37,0.04065827686350436,0.005808325266214908,0.03388189738625363,-93,598,4,0,4,232,26,1,24,90,8,1,7,82,4,4,0,31,0,0,0
0.95,0.02,0.88,10,3.0,True,0.05,0.75,base0p95_slope0p02_min0p88_minbase10_maxx3_raw,1033,42,6,35,3.006776379477251,3.099709583736689,0.09293320425943818,319,316,194,224,113,4,91,3,4,37,0.04065827686350436,0.005808325266214908,0.03388189738625363,-93,598,4,0,4,232,26,1,24,90,8,1,7,82,4,4,0,31,0,0,0
0.95,0.02,0.9,10,3.0,False,0.05,0.75,base0p95_slope0p02_min0p9_minbase10_maxx3_noraw,1033,42,6,35,3.006776379477251,3.099709583736689,0.09293320425943818,319,316,194,224,113,4,91,3,4,37,0.04065827686350436,0.005808325266214908,0.03388189738625363,-93,598,4,0,4,232,26,1,24,90,8,1,7,82,4,4,0,31,0,0,0
0.95,0.02,0.9,10,3.0,True,0.05,0.75,base0p95_slope0p02_min0p9_minbase10_maxx3_raw,1033,42,6,35,3.006776379477251,3.099709583736689,0.09293320425943818,319,316,194,224,113,4,91,3,4,37,0.04065827686350436,0.005808325266214908,0.03388189738625363,-93,598,4,0,4,232,26,1,24,90,8,1,7,82,4,4,0,31,0,0,0
0.95,0.02,0.93,10,3.0,False,0.05,0.75,base0p95_slope0p02_min0p93_minbase10_maxx3_noraw,1033,42,6,35,3.006776379477251,3.099709583736689,0.09293320425943818,319,316,194,224,113,4,91,3,4,37,0.04065827686350436,0.005808325266214908,0.03388189738625363,-93,598,4,0,4,232,26,1,24,90,8,1,7,82,4,4,0,31,0,0,0
